Depth,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TEMP,TENS,TVD,V_mud
968.9592,8.5,8.5444,2.3192,106.6453,110.1759,0.312064,3.0173,13.8518,11.4855,7.1786,-272.2361,36.9511,1019.3799,931.0122471,0.912289091
969.1116,8.5,8.5955,2.3634,101.6748,111.8597,0.293096,3.0678,15.1592,12.6334,7.7346,-271.2474,36.9529,1024.6343,931.1539968,0.942903636
969.264,8.5,8.6779,2.4167,94.7724,106.8645,0.263821,3.164,18.1459,15.1276,8.859,-270.4164,36.9548,1029.7852,931.295746,0.852081818
969.4164,8.5,8.7273,2.4098,89.867,101.3762,0.241055,3.1833,20.0248,16.6589,9.4445,-270.022,36.9566,1028.6552,931.4374946,0.752294545
969.5688,8.5,8.701,2.3417,89.7628,99.135,0.246772,3.0296,18.2374,15.158,8.6936,-269.8429,36.9584,1030.29,931.5792427,0.711545455
969.7212,8.5,8.6474,2.2949,94.1454,98.6308,0.277071,2.8891,16.1232,13.3812,7.9546,-269.5737,36.9602,1034.6904,931.7209902,0.702378182
969.8736,8.5,8.6315,2.2889,100.5913,101.6785,0.297622,2.8582,16.0034,13.2387,8.0143,-269.2081,36.962,1035.6332,931.8627372,0.757790909
970.026,8.5,8.6173,2.288,105.6679,102.676,0.297662,2.8451,16.6729,13.7515,8.1955,-268.8998,36.9639,1035.8647,932.0044836,0.775927273
970.1784,8.5,8.6012,2.2765,108.1006,100.2057,0.299216,2.8216,16.9268,13.9503,8.0787,-268.6942,36.9657,1035.5686,932.1462295,0.731012727
970.3308,8.5,8.5957,2.2621,109.0925,98.4117,0.30931,2.794,17.0171,14.0745,7.9242,-268.5975,36.9675,1036.2264,932.2879748,0.698394545
970.4832,8.5,8.6163,2.2572,109.7149,98.7354,0.317521,2.7952,17.4391,14.5761,7.9627,-268.6575,36.9693,1038.0875,932.4297196,0.70428
970.6356,8.5,8.6955,2.2552,109.8303,100.7078,0.323349,2.8348,17.1801,14.5977,7.8982,-268.8611,36.9711,1040.1373,932.5714638,0.740141818
970.788,8.5,8.821,2.2629,109.387,100.9956,0.331234,2.8957,16.5611,14.2673,7.8082,-269.175,36.9729,1039.6581,932.7132075,0.745374545
970.9404,8.5,8.9331,2.2781,108.7659,101.2201,0.334818,2.9572,16.3165,14.1387,7.862,-269.5504,36.9748,1034.9089,932.8549506,0.749456364
971.0928,8.5,8.996,2.2863,107.829,101.5842,0.332053,2.9955,15.8102,13.7416,7.7964,-269.8591,36.9766,1031.7269,932.9966932,0.756076364
971.2452,8.5,9.0092,2.2918,106.8862,104.3375,0.332535,2.9671,14.9513,13.0486,7.6005,-270.0114,36.9784,1029.1432,933.1384352,0.806136364
971.3976,8.5,9.0356,2.3053,106.2909,106.1377,0.334216,2.9415,14.467,12.6685,7.5586,-270.0066,36.9802,1025.7484,933.2801767,0.838867273
971.55,8.5,9.0897,2.3201,105.6535,106.6595,0.323111,2.9603,14.3566,12.5862,7.5692,-269.8247,36.982,1024.4751,933.4219176,0.848354545
971.7024,8.5,9.139,2.3342,104.8861,106.1832,0.304593,3.0062,14.9834,13.1066,7.6475,-269.3879,36.9839,1025.5265,933.563658,0.839694545
971.8548,8.5,9.1498,2.3466,104.379,106.4534,0.295612,3.0717,16.9236,14.7125,7.9955,-268.6995,36.9857,1026.5945,933.7053979,0.844607273
972.0072,8.5,9.1186,2.3403,104.5899,108.3741,0.290945,3.0839,19.4578,16.7852,8.4159,-267.9426,36.9875,1025.0864,933.8471371,0.879529091
972.1596,8.5,9.0994,2.3048,105.7927,112.7443,0.285891,2.9733,21.0656,18.0366,8.5205,-267.3042,36.9893,1020.9987,933.9888759,0.958987273
972.312,8.5,9.1238,2.2569,107.607,113.8815,0.28484,2.8047,21.2395,18.0527,8.2778,-266.7888,36.9911,1018.5976,934.1306141,0.979663636
972.4644,8.5,9.1596,2.2304,109.3762,107.5597,0.305338,2.6863,21.73,18.3041,8.172,-266.3056,36.993,1019.4755,934.2723517,0.864721818
972.6168,8.5,9.1677,2.2256,110.5634,100.7872,0.339145,2.6756,23.3548,19.4663,8.273,-265.8436,36.9948,1022.4655,934.4140887,0.741585455
972.7692,8.5,9.1227,2.2227,111.2105,98.7969,0.353543,2.7119,24.5731,20.3032,8.2944,-265.5497,36.9966,1024.1924,934.555825,0.705398182
972.9216,8.5,9.0568,2.2188,111.6389,96.9831,0.350186,2.7118,24.4812,20.1221,8.2366,-265.5016,36.9984,1025.4888,934.6975602,0.67242
973.074,8.5,9.0224,2.2215,111.8248,94.0752,0.345445,2.7126,24.5918,20.1332,8.1586,-265.6371,37.0002,1028.0398,934.8392943,0.619549091
973.2264,8.5,8.9931,2.2244,111.6621,91.7677,0.347721,2.7243,25.451,20.7734,7.9993,-265.9206,37.0021,1030.48,934.9810274,0.577594545
973.3788,8.5,8.9483,2.22,111.2371,90.9695,0.357219,2.7236,25.8372,21.0813,7.9153,-266.3945,37.0039,1029.2495,935.1227593,0.563081818
973.5312,8.5,8.8964,2.2173,110.7712,91.8406,0.359181,2.7224,25.5848,20.885,8.0575,-266.9789,37.0057,1029.4656,935.2644901,0.57892
973.6836,8.5,8.8672,2.2228,110.3003,92.4038,0.358813,2.7314,25.1976,20.5767,8.1906,-267.4914,37.0075,1034.3772,935.4062199,0.58916
973.836,8.5,8.874,2.2403,109.7668,94.1186,0.349409,2.7441,24.7554,20.267,8.0211,-267.8375,37.0093,1037.8209,935.5479486,0.620338182
973.9884,8.5,8.8896,2.2544,109.2501,96.0671,0.327467,2.7682,24.8092,20.3778,7.7305,-268.1728,37.0112,1036.1857,935.6896762,0.655765455
974.1408,8.5,8.8945,2.2438,109.1071,96.0443,0.31489,2.7757,25.7667,21.171,7.7251,-268.6983,37.013,1034.188,935.8314027,0.655350909
974.2932,8.5,8.8903,2.2236,109.3965,97.4648,0.322701,2.7394,25.9082,21.2987,7.9603,-269.4462,37.0148,1031.4143,935.9731281,0.681178182
974.4456,8.5,8.8734,2.2186,109.6129,100.4929,0.337015,2.7075,24.7092,20.3797,8.1242,-270.3035,37.0166,1027.4138,936.1148524,0.736234545
974.598,8.5,8.8358,2.2343,109.2067,100.0661,0.341024,2.7219,23.4563,19.4422,8.0674,-271.2127,37.0184,1025.6252,936.2565756,0.728474545
974.7504,8.5,8.7672,2.266,108.1245,98.5203,0.328465,2.7675,22.676,18.885,7.8905,-272.186,37.0203,1026.6364,936.3982977,0.700369091
974.9028,8.5,8.6831,2.2972,106.6731,101.1445,0.319058,2.8376,21.2685,17.8035,7.6314,-273.1764,37.0221,1029.1576,936.5400188,0.748081818
975.0552,8.5,8.6172,2.3166,105.123,107.7418,0.322194,2.9102,19.0842,16.0889,7.3389,-274.102,37.0239,1032.7601,936.6817388,0.868032727
975.2076,8.5,8.5763,2.3375,103.5935,110.6329,0.315275,2.984,18.0058,15.2909,7.3603,-274.8953,37.0257,1037.2988,936.8234576,0.920598182
975.36,8.5,8.583,2.3627,102.1458,109.0884,0.294567,3.0502,18.5318,15.8347,7.7769,-275.3596,37.0275,1038.4913,936.9651754,0.892516364
975.5124,8.5,8.6502,2.3745,101.1555,111.5012,0.283706,3.0896,19.2888,16.5679,8.1321,-275.2985,37.0294,1031.9532,937.1068921,0.936385455
975.6648,8.5,8.7183,2.3685,101.2367,114.3411,0.287594,3.0768,19.3061,16.6509,8.106,-274.756,37.0312,1028.907,937.2486077,0.98802
975.8172,8.5,8.7414,2.3503,102.534,112.5592,0.299307,3.0321,19.1789,16.6011,8.0161,-274.0701,37.033,1035.4701,937.3903222,0.955621818
975.9696,8.5,8.6985,2.3269,104.6847,108.0365,0.313971,3.0025,19.4615,16.8889,8.1696,-273.5353,37.0348,1037.3578,937.5320357,0.873390909
976.122,8.5,8.5933,2.2986,106.8797,105.9733,0.321657,2.947,19.2714,16.7254,8.2348,-273.2134,37.0366,1033.4655,937.673748,0.835878182
976.2744,8.5,8.5239,2.2742,108.284,105.8407,0.324357,2.8646,18.1236,15.6891,7.9514,-273.0234,37.0384,1029.3652,937.8154593,0.833467273
976.4268,8.5,8.597,2.2759,108.6174,104.3963,0.328815,2.8279,17.2991,14.9365,7.7404,-272.8861,37.0403,1026.2823,937.9571694,0.807205455
976.5792,8.5,8.7613,2.2971,108.1753,104.5238,0.321055,2.8361,17.5873,15.1887,7.9301,-272.7239,37.0421,1028.4077,938.0988785,0.809523636
976.7316,8.5,8.8944,2.3034,107.6264,110.3893,0.313486,2.9027,17.7913,15.404,8.0906,-272.5155,37.0439,1034.2657,938.2405865,0.916169091
976.884,8.5,8.9813,2.2918,107.4198,114.0042,0.327591,2.9623,16.995,14.7316,7.8269,-272.2688,37.0457,1036.812,938.3822934,0.981894545
977.0364,8.5,9.061,2.2931,107.2144,110.6923,0.33745,2.9562,16.6539,14.3932,7.6372,-271.9231,37.0475,1034.8995,938.5239992,0.921678182
977.1888,8.5,9.1345,2.317,106.702,110.6506,0.321818,2.9462,18.4043,15.8102,8.0764,-271.4589,37.0494,1028.3236,938.6657039,0.92092
977.3412,8.5,9.1667,2.3319,106.2923,111.2475,0.299052,2.9568,20.4009,17.4215,8.541,-270.9779,37.0512,1023.4447,938.8074075,0.931772727
977.4936,8.5,9.1631,2.3179,106.6087,107.0489,0.294234,2.9615,20.7405,17.589,8.4871,-270.7251,37.053,1025.3202,938.9491101,0.855434545
977.646,8.5,9.1901,2.2851,107.2447,102.842,0.303233,2.9473,19.6068,16.4818,8.0344,-270.7061,37.0548,1026.3011,939.0908115,0.778945455
977.7984,8.5,9.2825,2.2718,107.6297,102.6208,0.311391,2.8825,19.3049,16.0315,7.7543,-270.6702,37.0566,1025.5707,939.2325119,0.774923636
977.9508,8.5,9.3421,2.2889,107.7766,103.4921,0.302965,2.8084,21.4121,17.5123,8.0038,-270.3873,37.0584,1024.6547,939.3742111,0.790765455
978.1032,8.5,9.2891,2.291,107.8101,105.2064,0.292671,2.7864,23.4647,18.945,8.2975,-269.9342,37.0603,1021.5982,939.5159093,0.821934545
978.2556,8.5,9.232,2.2627,108.3351,107.2627,0.299908,2.7945,23.4949,18.7732,8.1763,-269.5623,37.0621,1020.1563,939.6576064,0.859321818
978.408,8.5,9.2346,2.2327,109.8342,105.6107,0.323383,2.7868,23.2181,18.3953,7.8836,-269.4666,37.0639,1022.3593,939.7993024,0.829285455
978.5604,8.5,9.2227,2.212,111.5958,98.9761,0.344037,2.7503,23.8402,18.8064,7.721,-269.6805,37.0657,1026.0142,939.9409973,0.708656364
978.7128,8.5,9.1714,2.1987,112.9974,91.8888,0.354038,2.687,25.1547,19.7999,7.6998,-270.1606,37.0676,1027.5586,940.0826911,0.579796364
978.8652,8.5,9.1376,2.1965,113.7278,90.8605,0.358768,2.6472,26.6398,20.9102,7.691,-270.8859,37.0694,1025.0942,940.2243838,0.5611
979.0176,8.5,9.0678,2.2063,113.5931,91.9043,0.359575,2.6506,27.5355,21.5978,7.7346,-271.8445,37.0712,1021.3068,940.3660755,0.580078182
979.17,8.5,8.9709,2.214,112.901,91.0113,0.348644,2.6926,27.3629,21.5395,7.9616,-273.0026,37.073,1019.5145,940.507766,0.563841818
979.3224,8.5,8.8839,2.2197,111.8736,92.0767,0.348352,2.7408,26.1925,20.7239,8.1409,-274.1883,37.0748,1018.5964,940.6494555,0.583212727
979.4748,8.5,8.7956,2.2389,110.3477,93.3696,0.351469,2.7716,23.8921,19.0194,7.9349,-275.1263,37.0766,1020.2928,940.7911439,0.60672
979.6272,8.5,8.7099,2.2763,108.5548,97.319,0.338669,2.8073,21.5946,17.3372,7.6542,-275.7261,37.0785,1025.5966,940.9328311,0.678527273
979.7796,8.5,8.6638,2.3152,107.1647,104.7263,0.324851,2.8559,21.0566,17.0444,7.8839,-276.303,37.0803,1028.0477,941.0745173,0.813205455
979.932,8.5,8.6607,2.3249,106.5092,108.2389,0.32114,2.8799,20.7624,16.9326,8.2017,-277.1429,37.0821,1027.0741,941.2162024,0.877070909
980.0844,8.5,8.6689,2.3062,106.2282,105.2676,0.324501,2.8701,18.698,15.3976,7.8779,-278.2179,37.0839,1022.3936,941.3578864,0.823047273
980.2368,8.5,8.6745,2.3016,105.9896,101.9854,0.332756,2.8887,17.3392,14.4276,7.5899,-279.2905,37.0857,1023.9993,941.4995693,0.763370909
980.3892,8.5,8.6775,2.3267,105.706,105.4495,0.332641,2.9792,18.5445,15.5731,8.0098,-280.1678,37.0876,1031.3285,941.6412512,0.826354545
980.5416,8.5,8.674,2.3468,105.3055,112.9201,0.321746,3.0605,19.4335,16.519,8.3177,-280.8293,37.0894,1031.0404,941.7829319,0.962183636
980.694,8.5,8.6836,2.3498,104.9801,116.0839,0.316899,3.0971,18.1019,15.6251,7.944,-281.1852,37.0912,1033.8983,941.9246115,1
980.8464,8.5,8.7055,2.3447,104.6926,114.366,0.322854,3.0861,16.6746,14.6138,7.5696,-281.2844,37.093,1041.4404,942.0662901,0.988472727
980.9988,8.5,8.7274,2.3421,103.9094,114.6668,0.316687,3.0581,17.1209,15.1248,7.7924,-281.2126,37.0948,1041.8567,942.2079676,0.993941818
981.1512,8.5,8.7502,2.3484,102.5063,117.7037,0.29811,3.0683,18.7252,16.534,8.2736,-280.8608,37.0966,1046.0018,942.3496439,1
981.3036,8.5,8.7621,2.366,101.1537,116.4196,0.287674,3.1192,20.0651,17.6187,8.6329,-280.2208,37.0985,1044.7712,942.4913192,1
981.456,8.5,8.7638,2.383,100.2943,112.285,0.284577,3.1544,20.7559,18.0728,9.0409,-279.373,37.1003,1038.172,942.6329934,0.950636364
981.6084,8.5,8.784,2.3851,99.478,105.869,0.283879,3.1868,20.3915,17.6428,9.4193,-278.519,37.1021,1036.8829,942.7746665,0.833981818
981.7608,8.5,8.8352,2.3834,97.3226,101.023,0.285287,3.2565,18.9755,16.3421,9.3198,-277.712,37.1039,1032.3868,942.9163385,0.745872727
981.9132,8.5,8.8687,2.4089,93.1461,97.5077,0.269831,3.3272,19.1357,16.2828,9.1516,-276.8859,37.1057,1025.673,943.0580094,0.681958182
982.0656,8.5,8.8527,2.4516,89.063,92.8538,0.230557,3.3651,23.6773,19.7742,9.7254,-276.1489,37.1076,1024.6489,943.1996792,0.597341818
982.218,8.5,8.824,2.4557,87.2629,90.5353,0.201433,3.3495,28.161,23.4196,10.2755,-275.5728,37.1094,1026.6953,943.341348,0.555187273
982.3704,8.5,8.8526,2.4186,88.5169,95.2814,0.21517,3.2067,26.0914,22.1233,9.7881,-275.051,37.1112,1027.8866,943.4830156,0.64148
982.5228,8.5,8.9405,2.3796,92.7627,99.0449,0.253723,3.0644,22.8221,19.8889,9.2733,-274.5983,37.113,1026.3075,943.6246822,0.709907273
982.6752,8.5,9.0364,2.3533,97.2596,95.5912,0.277712,2.9951,21.5176,19.0187,8.9105,-274.2931,37.1148,1022.6718,943.7663476,0.647112727
982.8276,8.5,9.1573,2.3432,99.9254,94.3772,0.286077,2.9531,21.2211,18.7876,8.4434,-274.1096,37.1166,1023.0063,943.908012,0.62504
982.98,8.5,9.2572,2.3451,101.4931,98.8929,0.296967,2.933,21.0802,18.6181,8.0605,-273.9887,37.1185,1023.1445,944.0496753,0.707143636
983.1324,8.5,9.3,2.346,102.7997,101.561,0.309979,2.9338,20.2573,17.9009,7.9307,-273.8524,37.1203,1023.1521,944.1913375,0.755654545
983.2848,8.5,9.3239,2.3446,103.4249,104.2632,0.304282,2.9527,19.3963,17.1649,8.1328,-273.661,37.1221,1023.8984,944.3329986,0.804785455
983.4372,8.5,9.342,2.357,102.1462,104.4485,0.295375,3.0206,19.7541,17.3625,8.7165,-273.3217,37.1239,1023.9643,944.4746586,0.808154545
983.5896,8.5,9.3407,2.4078,98.5514,96.7557,0.284004,3.1184,22.7263,19.6223,9.9122,-272.7702,37.1257,1025.2184,944.6163175,0.668285455
983.742,8.5,9.2936,2.4948,95.6397,85.6012,0.235677,3.167,31.163,26.3696,12.6142,-272.1107,37.1276,1024.6936,944.7579753,0.465476364
983.8944,8.5,9.1273,2.5376,97.9965,78.8252,0.17313,3.1376,41.3351,34.5105,15.822,-271.5033,37.1294,1023.8485,944.899632,0.342276364
984.0468,8.5,8.8387,2.4803,107.1244,79.5783,0.163341,3.0971,40.3407,33.441,15.6529,-270.993,37.1312,1023.6352,945.0412877,0.355969091
984.1992,8.5,8.5395,2.3925,120.1032,83.8038,0.214865,3.0746,29.0396,24.0518,12.2353,-270.496,37.133,1022.642,945.1829422,0.432796364
984.3516,8.5,8.3276,2.3477,128.5272,90.0454,0.28611,3.032,21.2869,17.6702,9.6842,-270.0204,37.1348,1020.827,945.3245956,0.54628
984.504,8.5,8.3265,2.3567,120.9427,99.0738,0.326357,2.9672,19.9587,16.5743,8.9926,-269.6476,37.1366,1020.254,945.466248,0.710432727
984.6564,8.5,8.5515,2.4026,101.7951,103.8498,0.315697,2.9528,21.081,17.5067,8.945,-269.3976,37.1385,1022.031,945.6078993,0.797269091
984.8088,8.5,8.8341,2.4111,90.6174,102.1569,0.282787,3.0258,21.5486,17.9586,8.5951,-269.2286,37.1403,1024.9819,945.7495494,0.766489091
984.9612,8.5,8.9068,2.3369,91.9804,98.2065,0.265266,3.0779,20.6984,17.4317,7.9805,-269.1672,37.1421,1026.2762,945.8911985,0.694663636
985.1136,8.5,8.8294,2.2948,100.5512,93.4785,0.266034,3.0483,20.4027,17.3623,7.8176,-269.3126,37.1439,1025.8322,946.0328465,0.6087
985.266,8.5,8.8085,2.3047,100.1279,93.2888,0.269386,2.9855,19.8586,16.9468,7.6724,-269.5688,37.1457,1025.5721,946.1744934,0.605250909
985.4184,8.5,8.8761,2.3096,95.8609,100.2715,0.280984,2.8644,18.6844,15.8319,7.1884,-269.7366,37.1476,1029.0562,946.3161392,0.732209091
985.5708,8.5,8.9982,2.3038,102.1383,104.371,0.291081,2.7617,18.7176,15.606,6.9916,-269.8259,37.1494,1032.597,946.4577839,0.806745455
985.7232,8.5,9.1062,2.2955,112.9295,102.0044,0.290086,2.7583,19.7869,16.2523,7.2204,-269.8927,37.1512,1031.2502,946.5994276,0.763716364
985.8756,8.5,9.1859,2.2885,119.499,100.1404,0.290191,2.8573,20.3932,16.615,7.3881,-269.9656,37.153,1026.2153,946.7410701,0.729825455
986.028,8.5,9.2745,2.2875,116.84,97.0141,0.308501,2.9852,19.8463,16.1056,7.1852,-270.0721,37.1548,1023.5986,946.8827115,0.672983636
986.1804,8.5,9.3725,2.2953,114.1243,92.802,0.331748,3.0114,19.1896,15.5163,6.9488,-270.1819,37.1567,1025.0293,947.0243519,0.5964
986.3328,8.5,9.4158,2.3061,116.203,93.9106,0.335697,2.9486,19.6817,15.8485,7.0715,-270.2956,37.1585,1025.3011,947.1659911,0.616556364
986.4852,8.5,9.311,2.3137,114.9025,104.683,0.319774,2.9207,20.8352,16.7017,7.4027,-270.4276,37.1603,1024.2446,947.3076293,0.812418182
986.6376,8.5,9.1544,2.3112,109.9669,113.4409,0.304131,2.9129,21.2525,16.9682,7.5336,-270.6443,37.1621,1023.677,947.4492664,0.971652727
986.79,8.5,9.1184,2.2992,107.295,109.8252,0.298347,2.9018,20.8572,16.6107,7.4308,-271.0049,37.1639,1021.4865,947.5909023,0.905912727
986.9424,8.5,9.1972,2.2859,107.0563,103.8316,0.298507,2.8778,20.0899,15.986,7.2907,-271.3992,37.1657,1017.1591,947.7325372,0.796938182
987.0948,8.5,9.2655,2.279,107.2535,104.8096,0.303757,2.8514,19.5604,15.5358,7.2488,-271.5719,37.1676,1017.5121,947.874171,0.81472
987.2472,8.5,9.2254,2.2795,107.2145,106.7428,0.306397,2.8568,19.2159,15.2035,7.211,-271.519,37.1694,1022.9259,948.0158037,0.849869091
987.3996,8.5,9.0874,2.2879,107.0062,103.5321,0.30294,2.9079,18.9714,14.9428,7.2095,-271.3707,37.1712,1027.714,948.1574353,0.791492727
987.552,8.5,8.9619,2.2972,106.9116,97.4643,0.28997,2.9239,19.2107,15.0824,7.3726,-271.1298,37.173,1031.5079,948.2990658,0.681169091
987.7044,8.5,8.9256,2.2951,106.9309,98.5232,0.287167,2.8822,19.5979,15.4062,7.5537,-270.7589,37.1748,1030.0762,948.4406952,0.700421818
987.8568,8.5,8.9491,2.2892,106.9035,104.7672,0.297938,2.8292,19.5999,15.4802,7.5956,-270.3587,37.1767,1026.8002,948.5823235,0.813949091
988.0092,8.5,8.9604,2.2895,106.8792,107.3908,0.295925,2.7886,19.6524,15.5732,7.6285,-270.1346,37.1785,1025.2457,948.7239508,0.861650909
988.1616,8.5,8.9034,2.2928,106.819,103.9201,0.286525,2.7716,20.0202,15.8705,7.7055,-269.9285,37.1803,1025.6868,948.8655769,0.798547273
988.314,8.5,8.7775,2.2927,106.7855,98.345,0.286524,2.7664,20.2076,16.0178,7.7462,-269.6412,37.1821,1029.6831,949.0072019,0.697181818
988.4664,8.5,8.6655,2.2875,106.9787,94.6942,0.287482,2.7653,19.8957,15.7818,7.7332,-269.4347,37.1839,1030.6681,949.1488259,0.630803636
988.6188,8.5,8.6473,2.2823,107.3174,95.947,0.288329,2.7836,19.2196,15.2647,7.6557,-269.3352,37.1857,1027.7993,949.2904487,0.653581818
988.7712,8.5,8.7119,2.2776,107.6143,98.3333,0.292967,2.8196,18.3268,14.5976,7.45,-269.2404,37.1876,1030.4387,949.4320705,0.696969091
988.9236,8.5,8.8093,2.2784,107.8049,100.1584,0.294919,2.8409,17.9142,14.3243,7.2824,-269.1543,37.1894,1038.1168,949.5736912,0.730152727
989.076,8.5,8.9002,2.2846,107.8498,101.7084,0.296316,2.8338,18.3376,14.7046,7.3576,-269.1196,37.1912,1039.0162,949.7153108,0.758334545
989.2284,8.5,8.9524,2.2853,107.7657,103.3524,0.303094,2.8177,18.7928,15.096,7.5124,-269.108,37.193,1034.9031,949.8569292,0.788225455
989.3808,8.5,8.9544,2.2798,107.6454,106.4155,0.312151,2.8097,18.5284,14.9158,7.5084,-269.0468,37.1948,1033.4987,949.9985466,0.843918182
989.5332,8.5,8.9147,2.2812,107.5787,105.0925,0.312735,2.8285,18.1958,14.6863,7.4783,-268.9315,37.1966,1035.6139,950.1401629,0.819863636
989.6856,8.5,8.876,2.2882,107.5224,99.1582,0.310453,2.8741,18.0914,14.6386,7.4671,-268.8475,37.1985,1035.8201,950.2817781,0.711967273
989.838,8.5,8.9095,2.2874,107.3888,93.6904,0.311247,2.8722,17.9781,14.5697,7.4134,-268.7996,37.2003,1030.7631,950.4233922,0.612552727
989.9904,8.5,9.0107,2.2768,107.2918,97.1404,0.314804,2.8263,17.7451,14.3998,7.3366,-268.776,37.2021,1029.2024,950.5650052,0.67528
990.1428,8.5,9.124,2.2742,107.2631,105.8773,0.316931,2.8101,17.4106,14.171,7.2996,-268.8518,37.2039,1031.5225,950.7066172,0.834132727
990.2952,8.5,9.2108,2.2877,107.1647,107.3797,0.314253,2.8475,17.3819,14.2079,7.3972,-269.0445,37.2057,1031.5693,950.848228,0.861449091
990.4476,8.5,9.2629,2.3069,106.9572,104.4761,0.310764,2.9077,17.5893,14.4254,7.5428,-269.1866,37.2076,1030.5771,950.9898377,0.808656364
990.6,8.5,9.2897,2.3159,106.6094,101.7503,0.312601,2.9442,17.5136,14.3854,7.5667,-269.1331,37.2094,1030.5671,951.1314463,0.759096364
990.7524,8.5,9.2671,2.3183,106.1863,100.4529,0.312191,2.9682,17.5718,14.4315,7.6136,-268.884,37.2112,1031.7747,951.2730539,0.735507273
990.9048,8.5,9.212,2.3226,105.832,100.9291,0.301733,3.0029,17.8121,14.628,7.7331,-268.4775,37.213,1032.0776,951.4146603,0.744165455
991.0572,8.5,9.1767,2.3224,105.62,101.1284,0.292438,3.0256,17.7951,14.6126,7.7445,-267.8283,37.2148,1031.374,951.5562657,0.747789091
991.2096,8.5,9.1691,2.315,105.4465,101.5869,0.291944,3.0011,17.6055,14.4401,7.5877,-266.8337,37.2166,1031.6664,951.6978699,0.756125455
991.362,8.5,9.1744,2.3103,104.9975,104.9195,0.294029,2.9588,17.8875,14.6425,7.4794,-265.6537,37.2185,1031.5217,951.8394731,0.816718182
991.5144,8.5,9.161,2.3166,104.3961,110.4104,0.290883,2.9616,19.6833,16.0544,7.7436,-264.5436,37.2203,1029.5143,951.9810752,0.916552727
991.6668,8.5,9.1154,2.3187,104.2284,110.8623,0.290741,3.0025,22.5708,18.3312,8.2315,-263.5621,37.2221,1030.2974,952.1226762,0.924769091
991.8192,8.5,9.0911,2.3054,104.6336,105.2908,0.304889,3.0151,24.2986,19.6862,8.3862,-262.7314,37.2239,1032.5043,952.264277,0.823469091
991.9716,8.5,9.0855,2.2949,105.4161,99.3019,0.320182,2.9543,24.3254,19.7098,8.2006,-261.9808,37.2257,1031.9622,952.4058799,0.71458
992.124,8.5,9.0742,2.2978,106.2844,98.477,0.31113,2.8871,24.3584,19.7846,8.2015,-261.2692,37.2275,1039.2849,952.5474853,0.699581818
992.2764,8.5,9.0502,2.3016,106.6542,101.7912,0.299479,2.8681,24.173,19.7367,8.3085,-260.7798,37.2294,1050.2994,952.6890931,0.75984
992.4288,8.5,9.0167,2.2997,106.5161,106.2674,0.296126,2.8723,23.4332,19.2524,8.3021,-260.5795,37.2312,1045.4637,952.8307034,0.841225455
992.5812,8.5,8.9666,2.2945,106.2349,107.4836,0.30073,2.8919,22.6859,18.7457,8.2352,-260.614,37.233,1034.9825,952.9723161,0.863338182
992.7336,8.5,8.8758,2.2932,105.7832,104.3424,0.312569,2.8949,22.0671,18.3569,8.194,-260.7909,37.2348,1031.9653,953.1139312,0.806225455
992.886,8.5,8.7569,2.3039,105.0831,98.0272,0.314029,2.8987,21.9502,18.4134,8.3041,-260.9819,37.2366,1034.0862,953.2555489,0.691403636
993.0384,8.5,8.6714,2.3248,104.14,97.4027,0.302317,2.9396,22.6595,19.1535,8.6138,-261.1473,37.2384,1034.5205,953.3971689,0.680049091
993.1908,8.5,8.6515,2.3413,103.1485,103.4459,0.293974,2.9732,23.8622,20.2276,8.9942,-261.1887,37.2403,1031.5132,953.5387914,0.789925455
993.3432,8.5,8.6624,2.3471,101.7943,105.1158,0.2975,2.9636,24.9906,21.1508,9.3843,-260.9566,37.2421,1030.8743,953.6804164,0.820287273
993.4956,8.5,8.6722,2.3484,98.5129,100.9652,0.306589,2.9112,25.4287,21.4279,9.6688,-260.4855,37.2439,1034.6031,953.8220438,0.744821818
993.648,8.5,8.6729,2.3547,93.173,95.8561,0.29459,2.8557,26.1572,21.8489,9.9225,-260.0369,37.2457,1035.2672,953.9636736,0.651929091
993.8004,8.5,8.6538,2.3533,89.1485,91.2186,0.262052,2.8249,27.8337,22.9699,10.0428,-259.8226,37.2475,1032.1714,954.1053059,0.567610909
993.9528,8.5,8.6176,2.3243,88.4614,91.1461,0.243265,2.7852,28.7911,23.5153,9.618,-259.8146,37.2494,1030.0085,954.2469406,0.566292727
994.1052,8.5,8.5771,2.2844,91.4576,92.7414,0.258366,2.7342,28.665,23.3263,8.9877,-259.9759,37.2512,1031.8824,954.3885778,0.595298182
